timestamp,https://interconnectproject.eu/example/DEKNres2_GI,https://interconnectproject.eu/example/DEKNres3_GE,https://interconnectproject.eu/example/DEKNres4_GE,https://interconnectproject.eu/example/DEKNres3_GI,https://interconnectproject.eu/example/DEKNres3_CP,https://interconnectproject.eu/example/DEKNres3_WM,https://interconnectproject.eu/example/DEKNres3_FR,https://interconnectproject.eu/example/DEKNres5_DW,https://interconnectproject.eu/example/DEKNres5_RF,https://interconnectproject.eu/example/DEKNres3_RF,https://interconnectproject.eu/example/DEKNres6_WM,https://interconnectproject.eu/example/DEKNres2_WM,https://interconnectproject.eu/example/DEKNres6_DW,https://interconnectproject.eu/example/DEKNres1_GI,https://interconnectproject.eu/example/DEKNres6_FR,https://interconnectproject.eu/example/DEKNres4_PV,https://interconnectproject.eu/example/DEKNres4_WM,https://interconnectproject.eu/example/DEKNres1_HP,https://interconnectproject.eu/example/DEKNres1_WM,https://interconnectproject.eu/example/DEKNres1_PV,https://interconnectproject.eu/example/DEKNres3_DW,https://interconnectproject.eu/example/DEKNres4_DW,https://interconnectproject.eu/example/DEKNres3_PV,https://interconnectproject.eu/example/DEKNres1_FR,https://interconnectproject.eu/example/DEKNres5_GI,https://interconnectproject.eu/example/DEKNres6_GI,https://interconnectproject.eu/example/DEKNres2_CP,https://interconnectproject.eu/example/DEKNres6_PV,https://interconnectproject.eu/example/DEKNres2_DW,https://interconnectproject.eu/example/DEKNres6_CP,https://interconnectproject.eu/example/DEKNres5_WM,https://interconnectproject.eu/example/DEKNres4_HP,https://interconnectproject.eu/example/DEKNres1_DW,https://interconnectproject.eu/example/DEKNres4_FR,https://interconnectproject.eu/example/DEKNres4_GI,https://interconnectproject.eu/example/DEKNres4_EV,https://interconnectproject.eu/example/Konstanz_TempC,https://interconnectproject.eu/example/Konstanz_HotCold,https://interconnectproject.eu/example/DEKNres4_HP_URI
2017-01-27T20:00:00,1.069999999999709,0.0,0.0,0.7699999999999818,0.07100000000014,0.0,0.0,0.0389999999999872,0.0160000000000195,0.0389999999999872,0.0,0.0,0.0,0.8549999999995634,0.0,0.0,0.0,1.8659999999999848,0.030999999999949,0.0,0.0030000000000427,0.0,0.0,0.030999999999949,0.7680000000000291,0.8650000000006912,0.0939999999999372,0.0,0.7390000000000327,0.0809999999999604,0.0,1.0489999999999782,0.0,0.0,1.3589999999994689,0.0230000000001382,0.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T20:00:00
2017-01-27T19:00:00,1.069999999999709,0.0,0.0,1.6849999999999454,0.0699999999999363,0.0,0.0,0.3670000000000186,0.0600000000000022,0.0120000000000004,0.0,0.0,0.0010000000000047,1.6550000000006548,0.0,0.0,0.0,2.456000000000131,0.5910000000000082,0.0,0.002999999999929,0.0,0.0,0.5910000000000082,0.9850000000001272,0.8999999999996362,0.0900000000000318,0.0,0.7060000000000173,0.0800000000000409,0.0,0.7019999999997708,0.0,0.0,1.3540000000002692,0.2389999999998053,0.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T19:00:00
2017-01-27T18:00:00,0.3600000000005821,0.0,0.0,1.0360000000000582,0.071999999999889,0.0,0.0,0.0009999999999763,0.0419999999999731,0.0270000000000436,0.0,0.0,0.0,0.8040000000000873,0.0,0.0,0.0,3.0789999999997235,0.0020000000000095,0.0,0.0020000000000663,0.0,0.0,0.0020000000000095,0.349999999999909,1.0150000000003274,0.0879999999999654,0.0,0.0,0.0579999999999927,0.0,1.150000000000091,0.0,0.0,1.7169999999996437,0.3130000000001018,1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T18:00:00
2017-01-27T09:00:00,0.3450000000002546,0.0,0.0120000000006257,0.2699999999999818,0.0730000000000927,0.0,0.0,0.0010000000000331,0.0010000000000331,0.0099999999999909,0.0,0.0,0.0300000000000011,1.539999999999054,0.0,0.110000000000582,0.0,1.434000000001106,0.7239999999999895,0.5299999999988358,0.0020000000000663,0.0,0.0399999999999636,0.7239999999999895,0.1999999999998181,0.3999999999996362,0.1820000000000163,0.293999999999869,0.0,0.0779999999999745,0.0,1.2960000000002765,0.0,0.0,1.3519999999998618,0.0,1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T09:00:00
2017-01-27T08:00:00,0.4499999999998181,0.0,0.0,0.4140000000002146,0.0730000000000927,0.0,0.0,0.0,0.0480000000000018,0.0459999999999922,0.0,0.0,0.0289999999999963,0.5,0.0,0.0299999999988358,0.0,1.175999999999476,0.0,0.2000000000007276,0.002999999999929,0.0030000000000001,0.0159999999996216,0.0,0.2600000000002183,0.5900000000001455,0.0890000000000554,0.0709999999999126,0.0,0.0769999999999981,0.0,1.6749999999997272,0.0,0.0,1.77599999999984,0.0,-1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T08:00:00
2017-01-27T07:00:00,0.2150000000001455,0.0,0.0,0.8249999999998181,0.0729999999998654,0.0,0.0,0.0,0.0319999999999822,0.0129999999999768,0.0,0.0,0.0330000000000012,0.6900000000005093,0.0,0.0,0.0020000000000095,2.4840000000003783,0.0,0.0100000000002182,0.0030000000000427,0.7719999999999914,0.0,0.0,0.2680000000000291,0.4799999999995634,0.0749999999999317,0.0,0.0,0.0790000000000077,0.0,1.643000000000029,0.0010000000000047,0.0020000000000095,2.787000000000262,0.0009999999999763,-2.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T07:00:00
2017-01-27T06:00:00,0.2650000000003274,0.0,0.0,0.6509999999998399,0.0720000000001164,0.0,0.0,0.0,0.0310000000000059,0.0310000000000059,0.0,0.0,0.0049999999999954,0.690999999998894,0.0,0.0,0.0,2.4499999999989086,0.0,0.0,0.002999999999929,0.0220000000000055,0.0,0.0,0.349999999999909,0.3800000000001091,0.0890000000000554,0.0,0.0,0.0760000000000218,0.0,2.461999999999989,0.0,0.0,2.9350000000004,0.0,-4.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T06:00:00
2017-01-27T05:00:00,0.6599999999998545,0.0,0.0,0.3900000000003274,0.0729999999998654,0.0,0.0,0.0,0.021000000000015,0.0100000000000477,0.0,0.0,0.0390000000000014,0.47400000000016,0.0,0.0,0.0,2.621000000001004,0.0,0.0,0.0020000000000663,0.0,0.0,0.0,0.3020000000001346,0.4850000000005821,0.0969999999999799,0.0,0.0010000000000331,0.0559999999999831,0.0,1.3450000000002549,0.0,0.0,1.6920000000000073,0.0,-4.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T05:00:00
2017-01-27T04:00:00,0.1899999999995998,0.0,0.0,0.1999999999998181,0.0750000000000454,0.0009999999999763,0.0009999999999763,0.0,0.058999999999969,0.0339999999999918,0.0,0.0,0.0,0.4800000000013824,0.0,0.0,0.0,3.3989999999994325,0.0,0.0,0.0030000000000427,0.0,0.0,0.0,0.2399999999997817,0.394999999999527,0.1280000000000427,0.0,0.0,0.0810000000000172,0.0,0.8969999999999345,0.0,0.0,1.045999999999367,0.0,-4.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T04:00:00
2017-01-27T03:00:00,0.235000000000582,0.0,0.0,0.2220000000002073,0.0750000000000454,0.0,0.0,0.0,0.0029999999999859,0.0139999999999531,0.0,0.0,0.0010000000000047,0.4200000000000727,0.0,0.0,0.0,1.8410000000003488,0.0,0.0,0.002999999999929,0.0,0.0,0.0,0.180000000000291,0.3249999999998181,0.099999999999909,0.0,0.0,0.0789999999999508,0.0,1.3279999999999743,0.0,0.0,1.4940000000005966,0.0,-4.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T03:00:00
2017-01-27T02:00:00,0.2399999999997817,0.0,0.0,0.2279999999996107,0.0779999999999745,0.0,0.0,0.0,0.035000000000025,0.0230000000000245,0.0,0.0,0.0,0.3959999999988213,0.0,0.0,0.0,1.5640000000003056,0.0,0.0,0.0020000000000663,0.0,0.0,0.0,0.2100000000000363,0.5050000000001091,0.1040000000000418,0.0,0.0,0.0530000000000541,0.0,1.2820000000001528,0.0,0.0,1.4340000000001965,0.0,-4.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T02:00:00
